event_id,customer_id,session_id,event_type,event_timestamp,page_url,product_id,category_id,referrer_source,device_type,user_agent,ip_address
evt_001326,cust_91412,sess_247cec66,search,2025-08-25 13:29:28,blog/app/wp-content,prod_1780,cat_electronics,instagram,mobile,Mozilla/5.0 (Windows CE; az-IN; rv:1.9.0.20) Gecko/4254-11-27 09:45:46.697845 Firefox/8.0,93.176.179.66
evt_001327,cust_11048,sess_a7049c0a,product_view,2025-08-25 09:53:54,search/posts/explore,prod_8245,cat_books,email,mobile,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/47.0.809.0 Safari/534.1",109.113.37.43
evt_001328,cust_31221,sess_e75497bd,product_view,2025-08-28 07:21:41,tag/categories/blog,,,email,tablet,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.0),36.193.95.203
evt_001329,cust_20610,sess_7fa8d669,purchase,2025-08-24 19:22:46,categories,prod_4449,cat_books,instagram,desktop,Mozilla/5.0 (Android 12.1; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0,78.60.106.133
evt_001330,cust_39395,sess_677afc99,purchase,2025-09-01 13:41:11,list,prod_5414,cat_home,direct,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_9) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/20.0.875.0 Safari/533.0",154.28.186.70
evt_001331,cust_54934,sess_9dde375c,purchase,2025-08-30 11:13:03,main/explore,,,instagram,desktop,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.2.1 (KHTML, like Gecko) Version/4.0 Safari/535.2.1",15.94.47.52
evt_001332,cust_27165,sess_547fb5b4,checkout_start,2025-08-23 10:23:49,tags/posts/blog,prod_1282,cat_home,facebook,mobile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/31.0.861.0 Safari/535.1",191.105.91.170
evt_001333,cust_80822,sess_2de46317,purchase,2025-08-30 01:15:17,posts,prod_7052,cat_clothing,google,tablet,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.0),212.222.140.1
evt_001334,cust_13062,sess_1e0ea9dd,purchase,2025-09-02 12:55:12,tags/tag/list,prod_6399,cat_books,direct,mobile,Opera/8.90.(X11; Linux i686; kn-IN) Presto/2.9.162 Version/11.00,163.119.111.143
evt_001335,cust_43830,sess_c72c2002,product_view,2025-09-10 02:27:00,explore,,,instagram,desktop,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.0),139.50.36.93
evt_001336,cust_83638,sess_4c2d09a5,purchase,2025-08-21 22:50:17,list,prod_5679,cat_clothing,facebook,mobile,Mozilla/5.0 (Android 8.1.0; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0,58.155.106.214
evt_001337,cust_50431,sess_3f1d9cd5,checkout_start,2025-09-11 15:40:18,search,prod_7993,cat_sports,direct,desktop,Mozilla/5.0 (Windows 95; tk-TM; rv:1.9.2.20) Gecko/3975-03-04 02:24:18.504524 Firefox/3.8,131.220.88.37
evt_001338,cust_11045,sess_b69c006b,page_view,2025-08-26 15:42:44,app/tag,prod_6172,cat_beauty,direct,mobile,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_8 rv:4.0; uz-UZ) AppleWebKit/534.10.3 (KHTML, like Gecko) Version/5.0.2 Safari/534.10.3",141.41.229.219
evt_001339,cust_23641,sess_bbaf7be1,checkout_start,2025-09-15 17:55:05,blog/category,,,google,mobile,Opera/8.55.(X11; Linux x86_64; ts-ZA) Presto/2.9.161 Version/12.00,35.155.235.242
evt_001340,cust_52837,sess_ac84d8e3,page_view,2025-09-05 03:40:38,app/search,,,twitter,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; tn-ZA) AppleWebKit/533.30.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.30.2",219.30.204.61
evt_001341,cust_80202,sess_e61e17e5,add_to_cart,2025-08-27 12:00:37,app/tag/category,prod_9892,cat_clothing,google,mobile,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.1),160.126.151.55
evt_001342,cust_70859,sess_8a261334,purchase,2025-08-19 04:57:19,tags/main/category,,,google,tablet,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/11.7f2217.0 Mobile/89Q410 Safari/532.0",100.185.149.11
evt_001343,cust_22671,sess_226342b5,checkout_start,2025-08-24 01:31:02,blog,prod_1864,cat_beauty,instagram,desktop,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.0),116.20.149.73
evt_001344,cust_75825,sess_7d1ceda6,purchase,2025-08-17 19:20:58,search/search/explore,prod_7822,cat_sports,instagram,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; es-VE) AppleWebKit/534.9.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.9.5",6.102.144.148
evt_001345,cust_48445,sess_6e3fb87f,search,2025-08-28 21:13:58,search/app/app,,,direct,tablet,Mozilla/5.0 (Android 5.1.1; Mobile; rv:37.0) Gecko/37.0 Firefox/37.0,83.32.226.133
evt_001346,cust_42121,sess_bc22c1eb,product_view,2025-08-26 17:36:48,list,prod_7576,cat_beauty,google,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.0),117.46.180.145
evt_001347,cust_14966,sess_aee51a82,remove_from_cart,2025-09-10 14:03:26,posts/blog/explore,prod_7955,cat_beauty,twitter,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; lb-LU) AppleWebKit/532.28.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.28.2",209.16.139.246
evt_001348,cust_88956,sess_9ac96015,product_view,2025-08-21 16:38:38,app/tags/tag,prod_2395,cat_electronics,direct,tablet,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),201.25.231.253
evt_001349,cust_29997,sess_811892f4,remove_from_cart,2025-09-07 11:31:24,main/app/wp-content,,,facebook,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ak-GH) AppleWebKit/532.6.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6532.6.3",94.236.82.198
evt_001350,cust_16520,sess_503d7983,remove_from_cart,2025-08-17 20:02:25,posts,prod_2099,cat_beauty,twitter,desktop,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9; rv:1.9.2.20) Gecko/3516-12-29 12:23:54.553040 Firefox/3.8,126.27.198.61
evt_001351,cust_99232,sess_f80190ad,page_view,2025-08-24 18:13:33,posts/posts/category,prod_4989,cat_clothing,direct,desktop,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.0),40.37.82.172
evt_001352,cust_72184,sess_38e956ed,add_to_cart,2025-09-16 08:01:53,explore/category/app,prod_7118,cat_sports,twitter,desktop,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/32.0.892.0 Safari/532.2",39.51.83.224
evt_001353,cust_50283,sess_dfc704d2,add_to_cart,2025-09-08 23:20:15,categories,prod_1066,cat_books,direct,desktop,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.1),130.248.245.35
evt_001354,cust_17190,sess_6ffc6bc0,purchase,2025-09-04 23:39:32,posts,prod_6967,cat_beauty,email,desktop,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/18.0.852.0 Safari/535.0",183.174.151.92
evt_001355,cust_31425,sess_aa098727,page_view,2025-08-26 10:40:51,categories/tag/tag,,,email,tablet,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/44.0.874.0 Safari/535.0",96.217.90.195
evt_001356,cust_10937,sess_a1e57147,page_view,2025-08-28 09:08:14,categories/categories,prod_7865,cat_books,facebook,desktop,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_8; rv:1.9.2.20) Gecko/2405-08-04 02:44:53.157434 Firefox/13.0,190.81.221.181
evt_001357,cust_31225,sess_f0044ce5,page_view,2025-08-21 05:42:52,list/categories,prod_7644,cat_sports,facebook,tablet,"Mozilla/5.0 (Windows 95) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/17.0.897.0 Safari/533.0",2.198.85.184
evt_001358,cust_58641,sess_995fb27e,purchase,2025-08-21 22:16:15,wp-content/posts/main,,,instagram,tablet,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/11.7x4108.0 Mobile/99Y032 Safari/535.0",207.232.12.135
evt_001359,cust_59769,sess_b2126114,purchase,2025-09-15 06:41:39,category,prod_5703,cat_sports,email,desktop,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_2; rv:1.9.3.20) Gecko/4000-05-01 04:29:14.615303 Firefox/3.6.14,105.234.60.88
evt_001360,cust_32588,sess_376ec110,search,2025-08-24 07:44:40,main/tags,prod_6091,cat_books,direct,tablet,Opera/8.67.(Windows 98; cv-RU) Presto/2.9.174 Version/10.00,66.255.80.90
evt_001361,cust_81712,sess_a2ef57a6,product_view,2025-08-26 19:03:21,tags/posts/main,prod_9234,cat_books,instagram,tablet,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.36.1 (KHTML, like Gecko) Version/4.0.4 Safari/534.36.1",102.100.227.122
evt_001362,cust_82072,sess_f3189a2a,remove_from_cart,2025-09-07 04:43:21,posts,prod_1033,cat_books,email,tablet,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/3.0),198.255.239.1
evt_001363,cust_93961,sess_c694d500,product_view,2025-08-26 11:25:57,explore/categories/tags,prod_7557,cat_books,instagram,mobile,Opera/8.44.(Windows 98; cy-GB) Presto/2.9.187 Version/10.00,148.27.222.242
evt_001364,cust_53834,sess_41299f1e,checkout_start,2025-08-24 15:38:59,categories/category/wp-content,,,direct,mobile,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/5.0),142.48.52.79
evt_001365,cust_81667,sess_10f9da9d,product_view,2025-09-12 23:05:05,search,,,facebook,desktop,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/49.0.812.0 Safari/536.1",18.243.20.180
evt_001366,cust_28544,sess_3deefcea,product_view,2025-09-09 07:46:04,posts/posts/category,prod_5464,cat_clothing,twitter,mobile,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/9520-08-31 01:07:39.366608 Firefox/3.8,84.27.34.135
evt_001367,cust_63077,sess_d1222e37,add_to_cart,2025-09-02 07:16:14,blog,,,instagram,mobile,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_4) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/22.0.804.0 Safari/533.2",11.205.67.189
evt_001368,cust_86006,sess_8d4e8f09,product_view,2025-08-29 06:40:49,posts,,,facebook,desktop,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0),64.188.178.210
evt_001369,cust_38292,sess_96b05e0f,purchase,2025-09-15 06:42:23,categories/tag,prod_4238,cat_electronics,google,mobile,"Mozilla/5.0 (Linux; Android 4.4) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/43.0.860.0 Safari/536.0",171.42.249.184
evt_001370,cust_42329,sess_479fa9c5,purchase,2025-09-03 13:57:40,category,,,facebook,mobile,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.1),55.21.183.88
evt_001371,cust_41938,sess_0c0e5bac,search,2025-09-13 13:33:50,wp-content/tag/list,prod_1337,cat_electronics,email,tablet,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_3) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/35.0.852.0 Safari/535.2",152.30.230.239
evt_001372,cust_88589,sess_6399203a,checkout_start,2025-08-20 12:02:04,blog/tag/categories,prod_1039,cat_electronics,instagram,tablet,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1; rv:1.9.5.20) Gecko/9338-11-13 05:02:44.031158 Firefox/9.0,115.25.44.207
evt_001373,cust_53214,sess_4677af76,checkout_start,2025-08-29 11:25:26,posts/search/list,prod_7562,cat_home,instagram,desktop,Opera/8.39.(Windows NT 6.0; lo-LA) Presto/2.9.188 Version/12.00,118.31.236.88
evt_001374,cust_49343,sess_b3998a52,product_view,2025-08-26 06:09:42,wp-content/wp-content/blog,prod_5078,cat_beauty,facebook,tablet,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.0),109.137.7.85
evt_001375,cust_34793,sess_09cf42e6,search,2025-08-19 16:35:16,categories/tag,,,twitter,tablet,Opera/9.78.(X11; Linux x86_64; ky-KG) Presto/2.9.189 Version/11.00,139.155.237.179
evt_001376,cust_35678,sess_d2266168,remove_from_cart,2025-08-21 18:16:10,list/tag,prod_6483,cat_electronics,instagram,tablet,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5; rv:1.9.5.20) Gecko/5368-08-09 22:21:08.765778 Firefox/13.0,70.170.114.112
evt_001377,cust_80320,sess_6c13feb6,checkout_start,2025-08-19 05:19:42,search/app,prod_9112,cat_sports,email,desktop,Opera/9.34.(Windows NT 6.2; kk-KZ) Presto/2.9.188 Version/10.00,209.17.163.43
evt_001378,cust_81758,sess_eb850fe4,purchase,2025-08-20 12:33:53,blog/blog,prod_8158,cat_clothing,email,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; tk-TM) AppleWebKit/535.36.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.36.6",46.108.131.22
evt_001379,cust_86636,sess_9c6ee35b,search,2025-08-17 18:06:51,blog/blog/category,,,facebook,tablet,Opera/8.18.(Windows NT 4.0; fr-FR) Presto/2.9.169 Version/10.00,217.96.14.106
evt_001380,cust_49946,sess_ffe27d32,add_to_cart,2025-09-05 09:16:45,list,prod_4380,cat_home,direct,desktop,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/55.0.878.0 Safari/536.0",173.24.192.137
evt_001381,cust_11917,sess_2608da58,product_view,2025-09-12 08:32:10,main,prod_2458,cat_beauty,twitter,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; kl-GL) AppleWebKit/531.38.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.38.1",170.106.246.168
evt_001382,cust_65013,sess_67bef5ec,product_view,2025-08-17 19:10:11,tags/tag/app,prod_8920,cat_beauty,email,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; sk-SK) AppleWebKit/535.48.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6535.48.2",100.214.112.211
evt_001383,cust_33871,sess_22583d2c,checkout_start,2025-09-15 01:24:24,app,,,facebook,mobile,Opera/9.47.(X11; Linux i686; wal-ET) Presto/2.9.178 Version/11.00,84.232.145.157
evt_001384,cust_95810,sess_c6eadbdb,checkout_start,2025-09-14 18:50:16,wp-content/tag,prod_6442,cat_beauty,google,mobile,Mozilla/5.0 (Windows NT 5.1; fa-IR; rv:1.9.1.20) Gecko/9508-08-07 21:24:17.907867 Firefox/9.0,12.37.35.17
evt_001385,cust_54257,sess_2d649531,remove_from_cart,2025-08-20 08:34:55,search/tag/category,prod_7762,cat_sports,email,mobile,Opera/8.69.(X11; Linux i686; sid-ET) Presto/2.9.189 Version/12.00,202.147.221.112
evt_001386,cust_46109,sess_ae313b22,remove_from_cart,2025-09-09 05:48:46,list/wp-content/tags,prod_9315,cat_beauty,facebook,mobile,Opera/9.67.(Windows NT 5.1; gd-GB) Presto/2.9.178 Version/12.00,202.160.255.248
evt_001387,cust_77084,sess_62533d2a,search,2025-08-20 09:07:31,tags/search,prod_3508,cat_sports,twitter,mobile,Mozilla/5.0 (Android 5.0.1; Mobile; rv:17.0) Gecko/17.0 Firefox/17.0,125.139.56.166
evt_001388,cust_78258,sess_3adc69a9,purchase,2025-09-05 07:28:14,search,prod_7833,cat_clothing,email,mobile,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.41.2 (KHTML, like Gecko) Version/4.0.5 Safari/534.41.2",41.64.130.214
evt_001389,cust_55964,sess_668674a4,purchase,2025-09-05 18:38:20,app/tag/tags,prod_7648,cat_clothing,direct,tablet,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_9; rv:1.9.6.20) Gecko/7834-09-10 01:18:32.563873 Firefox/3.6.20,209.222.235.246
evt_001390,cust_62817,sess_37e2038b,search,2025-08-17 22:45:16,categories/wp-content,,,google,tablet,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/48.0.831.0 Safari/534.1",94.224.115.108
evt_001391,cust_52414,sess_36135ca7,product_view,2025-08-24 13:35:31,search,prod_4754,cat_home,facebook,tablet,Opera/9.38.(Windows NT 4.0; lg-UG) Presto/2.9.185 Version/10.00,14.22.224.143
evt_001392,cust_88159,sess_d4b6ac7b,remove_from_cart,2025-08-20 07:58:07,wp-content/search/posts,prod_3512,cat_sports,instagram,mobile,Opera/9.91.(Windows NT 10.0; uz-UZ) Presto/2.9.177 Version/10.00,44.210.128.159
evt_001393,cust_89857,sess_bfb138d6,checkout_start,2025-09-12 03:06:10,app/categories/wp-content,,,facebook,desktop,Opera/8.95.(X11; Linux i686; tl-PH) Presto/2.9.178 Version/10.00,12.75.215.153
evt_001394,cust_34365,sess_aef04743,purchase,2025-09-04 12:32:44,posts/list,prod_9169,cat_clothing,instagram,mobile,Mozilla/5.0 (Android 4.3; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0,164.190.47.81
evt_001395,cust_93637,sess_f292b208,add_to_cart,2025-08-18 05:10:28,main/tags,,,twitter,desktop,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1; rv:1.9.5.20) Gecko/3381-02-09 09:57:27.690231 Firefox/3.6.1,100.203.189.248
evt_001396,cust_56110,sess_c6143220,purchase,2025-08-24 02:44:48,explore/app,prod_8893,cat_clothing,google,mobile,Mozilla/5.0 (Windows CE; hr-HR; rv:1.9.2.20) Gecko/9228-11-07 10:12:16.057709 Firefox/3.6.12,161.160.5.249
evt_001397,cust_52496,sess_32f3c32b,remove_from_cart,2025-08-19 08:42:34,search/explore,prod_8982,cat_home,direct,desktop,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.49.2 (KHTML, like Gecko) Version/5.0.5 Safari/531.49.2",207.168.85.151
evt_001398,cust_88351,sess_c35e7818,page_view,2025-09-16 05:16:40,app,,,twitter,mobile,Opera/8.33.(X11; Linux i686; sa-IN) Presto/2.9.175 Version/12.00,115.13.61.185
evt_001399,cust_32273,sess_2a8ea7d4,remove_from_cart,2025-08-26 19:51:48,tags,prod_9937,cat_clothing,direct,tablet,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/5.1),114.81.27.52
evt_001400,cust_52102,sess_6e1f19f0,page_view,2025-09-13 16:26:57,tag/categories,,,email,tablet,"Mozilla/5.0 (iPad; CPU iPad OS 8_4_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/9.4r5202.0 Mobile/24W339 Safari/533.2",53.210.63.84
evt_001401,cust_13381,sess_8b6da889,add_to_cart,2025-08-28 20:04:52,category,prod_9503,cat_beauty,direct,mobile,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),53.26.89.129
evt_001402,cust_91797,sess_4d58a85d,page_view,2025-08-31 07:06:54,app,prod_8610,cat_sports,google,desktop,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_5) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/37.0.884.0 Safari/531.1",61.251.250.144
evt_001403,cust_28607,sess_3e8a1f42,page_view,2025-08-25 19:55:06,explore/category/tag,prod_3848,cat_books,google,tablet,Mozilla/5.0 (Windows 98; Win 9x 4.90; ss-ZA; rv:1.9.2.20) Gecko/5196-05-21 06:39:31.142395 Firefox/9.0,197.79.249.70
evt_001404,cust_63416,sess_52d405a5,product_view,2025-09-11 08:18:19,blog,prod_1957,cat_beauty,email,tablet,Opera/8.54.(X11; Linux x86_64; pa-IN) Presto/2.9.178 Version/10.00,13.40.49.140
evt_001405,cust_76286,sess_ecd077aa,remove_from_cart,2025-08-21 11:54:02,tags/main/tags,,,google,desktop,Opera/9.17.(X11; Linux x86_64; cmn-TW) Presto/2.9.184 Version/11.00,26.72.131.175
evt_001406,cust_18864,sess_923244be,purchase,2025-08-27 06:50:49,blog/wp-content,prod_7198,cat_electronics,facebook,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_8 rv:2.0; lg-UG) AppleWebKit/533.40.2 (KHTML, like Gecko) Version/5.0.4 Safari/533.40.2",44.140.247.80
evt_001407,cust_59315,sess_9da226d1,product_view,2025-08-21 08:53:52,category/wp-content/list,,,google,mobile,Opera/9.11.(X11; Linux x86_64; the-NP) Presto/2.9.170 Version/10.00,101.59.198.141
evt_001408,cust_42664,sess_9d3324b5,remove_from_cart,2025-08-21 14:11:53,category/explore,prod_3848,cat_sports,instagram,desktop,Opera/8.53.(Windows 98; cv-RU) Presto/2.9.168 Version/10.00,213.96.57.42
evt_001409,cust_39955,sess_b899948d,product_view,2025-08-23 00:50:54,wp-content/explore/tags,,,instagram,desktop,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.0),6.246.248.59
evt_001410,cust_28625,sess_83191a8a,page_view,2025-09-03 05:11:55,category/blog,prod_2878,cat_books,direct,mobile,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.30.7 (KHTML, like Gecko) Version/4.0.3 Safari/534.30.7",222.139.1.204
evt_001411,cust_14479,sess_a724f14a,page_view,2025-09-02 08:29:59,wp-content/tags,prod_5553,cat_books,twitter,desktop,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/8516-06-26 05:01:30.681580 Firefox/7.0,44.122.156.117
evt_001412,cust_31803,sess_14412abf,purchase,2025-09-11 07:35:42,tags/explore/main,prod_7522,cat_sports,email,desktop,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.0),37.221.25.132
evt_001413,cust_53519,sess_673df1e9,remove_from_cart,2025-08-21 17:15:41,search/list,prod_9272,cat_clothing,email,desktop,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0),40.75.38.127
evt_001414,cust_85595,sess_309c818a,page_view,2025-09-03 01:38:13,list/category/explore,prod_8759,cat_electronics,twitter,desktop,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_5 rv:6.0; hak-TW) AppleWebKit/534.18.3 (KHTML, like Gecko) Version/5.0 Safari/534.18.3",146.1.4.133
evt_001415,cust_87995,sess_a44ebccc,search,2025-08-26 14:17:03,blog,prod_6574,cat_home,email,mobile,Mozilla/5.0 (Android 4.1.2; Mobile; rv:11.0) Gecko/11.0 Firefox/11.0,36.223.95.184
evt_001416,cust_56462,sess_2192f782,product_view,2025-08-27 13:41:46,categories/tag/blog,prod_4316,cat_electronics,google,mobile,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/13.0.806.0 Safari/533.2",209.48.94.198
evt_001417,cust_11384,sess_1820d8c9,search,2025-08-30 20:10:46,posts/main/category,prod_7022,cat_electronics,instagram,desktop,Opera/9.30.(X11; Linux x86_64; nds-NL) Presto/2.9.163 Version/12.00,154.139.23.82
evt_001418,cust_95270,sess_a8b25e81,search,2025-08-20 01:07:25,tag/app/tags,prod_9635,cat_beauty,facebook,tablet,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.889.0 Safari/535.1",53.234.110.142
evt_001419,cust_28969,sess_2a14c2b7,page_view,2025-08-25 22:13:03,blog/blog,prod_3160,cat_beauty,google,mobile,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/61.0.850.0 Safari/533.2",182.131.67.221
evt_001420,cust_82852,sess_e1bc7797,product_view,2025-09-03 19:58:00,category/tags/app,prod_2217,cat_beauty,email,desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/28.0.806.0 Safari/531.1",21.253.253.148
evt_001421,cust_43391,sess_8570268d,remove_from_cart,2025-09-08 06:02:53,categories/categories/search,prod_7341,cat_books,facebook,desktop,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/38.0.809.0 Safari/532.2",56.168.194.250
evt_001422,cust_12733,sess_d520b95e,page_view,2025-08-25 23:11:12,explore/list,,,email,desktop,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/14.0.846.0 Safari/533.0",91.223.170.216
evt_001423,cust_88718,sess_9eb608e9,search,2025-09-11 17:09:40,blog/wp-content,prod_5601,cat_home,instagram,mobile,"Mozilla/5.0 (Linux; Android 3.2.2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/26.0.845.0 Safari/534.1",188.140.25.13
evt_001424,cust_39799,sess_7c67fafb,product_view,2025-08-29 02:25:24,tag,prod_9766,cat_sports,email,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_8 rv:3.0; wa-BE) AppleWebKit/531.23.2 (KHTML, like Gecko) Version/5.1 Safari/531.23.2",40.130.203.174
evt_001425,cust_41002,sess_b7852cec,remove_from_cart,2025-09-14 16:47:27,tags,,,direct,mobile,Opera/8.64.(Windows NT 6.0; ku-TR) Presto/2.9.182 Version/10.00,35.225.76.164
