snapshot_id,product_id,warehouse_id,snapshot_date,quantity_on_hand,quantity_reserved,quantity_available,reorder_point,reorder_quantity,supplier_id,last_received_date,unit_cost
snap_003296,prod_9365,wh_001,2025-08-24,56,0,56,32,128,supp_005,2025-09-06,43.99
snap_003297,prod_6835,wh_001,2025-08-27,379,2,377,29,80,supp_003,2025-09-02,619.46
snap_003298,prod_1336,wh_005,2025-09-10,57,33,24,24,59,supp_002,2025-08-29,808.87
snap_003299,prod_6247,wh_001,2025-08-31,418,15,403,33,112,supp_003,2025-09-01,845.54
snap_003300,prod_6074,wh_004,2025-09-02,289,42,247,53,148,supp_004,2025-09-13,159.24
snap_003301,prod_5213,wh_004,2025-09-08,335,26,309,12,174,supp_005,2025-08-10,364.14
snap_003302,prod_8610,wh_005,2025-08-24,367,35,332,94,172,supp_003,2025-08-06,77.49
snap_003303,prod_3048,wh_002,2025-09-05,292,0,292,66,130,supp_002,2025-08-29,65.19
snap_003304,prod_1376,wh_001,2025-08-22,93,48,45,56,105,supp_005,2025-07-24,142.0
snap_003305,prod_5118,wh_001,2025-09-04,135,4,131,57,66,supp_005,2025-07-24,279.49
snap_003306,prod_7337,wh_005,2025-08-27,490,34,456,54,158,supp_004,2025-08-13,909.43
snap_003307,prod_1503,wh_005,2025-09-02,335,1,334,59,138,supp_004,2025-07-19,514.6
snap_003308,prod_5472,wh_005,2025-09-03,208,13,195,39,156,supp_001,2025-08-01,92.67
snap_003309,prod_6073,wh_004,2025-08-22,100,9,91,73,51,supp_004,2025-09-06,357.44
snap_003310,prod_4637,wh_001,2025-08-22,221,10,211,46,156,supp_001,2025-07-26,582.03
snap_003311,prod_3935,wh_004,2025-09-07,249,40,209,44,117,supp_003,2025-07-31,695.59
snap_003312,prod_9597,wh_001,2025-08-29,90,49,41,35,115,supp_004,2025-08-13,183.47
snap_003313,prod_2726,wh_001,2025-08-26,64,29,35,16,105,supp_001,2025-08-04,40.46
snap_003314,prod_3499,wh_005,2025-08-17,498,41,457,24,155,supp_001,2025-07-25,567.11
snap_003315,prod_1530,wh_005,2025-09-04,140,44,96,93,85,supp_004,2025-09-02,193.38
snap_003316,prod_8699,wh_005,2025-08-29,198,30,168,54,73,supp_005,2025-09-01,621.99
snap_003317,prod_2815,wh_005,2025-09-08,101,0,101,12,178,supp_005,2025-07-31,245.3
snap_003318,prod_5699,wh_005,2025-09-04,144,19,125,71,110,supp_005,2025-08-05,176.56
snap_003319,prod_7135,wh_002,2025-09-07,256,41,215,88,71,supp_004,2025-09-06,367.16
snap_003320,prod_4841,wh_004,2025-09-05,199,17,182,99,110,supp_003,2025-08-15,529.86
snap_003321,prod_6673,wh_005,2025-08-30,150,40,110,22,152,supp_001,2025-08-25,305.42
snap_003322,prod_3008,wh_005,2025-09-13,252,48,204,29,120,supp_003,2025-09-01,89.52
snap_003323,prod_4747,wh_004,2025-08-23,413,19,394,39,100,supp_003,2025-08-18,43.01
snap_003324,prod_3905,wh_002,2025-08-29,275,47,228,46,169,supp_004,2025-07-19,274.86
snap_003325,prod_2680,wh_002,2025-09-14,233,24,209,67,182,supp_002,2025-07-25,515.34
snap_003326,prod_1327,wh_002,2025-08-20,312,27,285,98,96,supp_004,2025-09-15,964.01
snap_003327,prod_7112,wh_002,2025-08-24,366,24,342,14,159,supp_002,2025-08-26,897.92
snap_003328,prod_3713,wh_004,2025-09-07,398,34,364,15,162,supp_002,2025-09-06,354.42
snap_003329,prod_2771,wh_005,2025-09-15,10,30,0,45,89,supp_004,2025-09-10,903.98
snap_003330,prod_3258,wh_003,2025-09-08,390,24,366,14,117,supp_004,2025-07-23,274.24
snap_003331,prod_6795,wh_002,2025-09-14,82,5,77,40,145,supp_005,2025-08-12,225.81
snap_003332,prod_7641,wh_001,2025-08-23,125,0,125,12,126,supp_005,2025-09-13,865.71
snap_003333,prod_4134,wh_005,2025-08-21,275,7,268,61,181,supp_001,2025-08-26,775.25
snap_003334,prod_5953,wh_001,2025-09-06,160,21,139,99,170,supp_001,2025-08-04,464.76
snap_003335,prod_7495,wh_002,2025-08-23,316,34,282,19,74,supp_002,2025-07-30,976.22
snap_003336,prod_2210,wh_003,2025-08-24,399,16,383,84,76,supp_001,2025-08-26,19.95
snap_003337,prod_8168,wh_004,2025-09-03,300,32,268,80,139,supp_001,2025-09-12,675.31
snap_003338,prod_7844,wh_005,2025-08-25,397,12,385,55,150,supp_005,2025-07-19,697.61
snap_003339,prod_7423,wh_001,2025-08-23,391,26,365,23,56,supp_003,2025-09-01,624.76
snap_003340,prod_2701,wh_005,2025-08-27,159,11,148,75,111,supp_004,2025-08-27,686.76
snap_003341,prod_7536,wh_005,2025-09-07,175,23,152,38,124,supp_003,2025-07-23,210.32
snap_003342,prod_6178,wh_004,2025-09-14,346,24,322,29,77,supp_001,2025-09-13,314.75
snap_003343,prod_8960,wh_004,2025-09-03,264,40,224,50,121,supp_004,2025-08-23,953.03
snap_003344,prod_5322,wh_001,2025-08-22,496,48,448,21,179,supp_003,2025-09-07,816.49
snap_003345,prod_9874,wh_003,2025-09-01,319,16,303,31,126,supp_005,2025-08-10,297.05
snap_003346,prod_8104,wh_004,2025-09-02,241,1,240,29,150,supp_003,2025-07-21,525.39
snap_003347,prod_6690,wh_002,2025-09-11,372,41,331,42,134,supp_003,2025-09-11,297.09
snap_003348,prod_5595,wh_003,2025-08-26,361,27,334,81,69,supp_004,2025-09-06,943.21
snap_003349,prod_3843,wh_001,2025-08-24,225,1,224,44,168,supp_002,2025-08-24,964.89
snap_003350,prod_6926,wh_002,2025-09-09,52,28,24,35,99,supp_004,2025-08-17,116.5
snap_003351,prod_9385,wh_004,2025-08-28,307,43,264,80,134,supp_001,2025-08-15,490.08
snap_003352,prod_6141,wh_004,2025-09-02,197,45,152,10,174,supp_002,2025-07-26,472.6
snap_003353,prod_5339,wh_005,2025-09-14,153,33,120,44,98,supp_002,2025-07-18,160.86
snap_003354,prod_7849,wh_001,2025-08-20,401,35,366,96,54,supp_004,2025-09-09,703.3
snap_003355,prod_4271,wh_003,2025-09-07,8,34,0,47,177,supp_004,2025-08-19,677.77
snap_003356,prod_7128,wh_004,2025-08-17,348,50,298,44,137,supp_005,2025-08-13,744.92
snap_003357,prod_2218,wh_001,2025-09-06,200,18,182,78,72,supp_002,2025-08-02,910.99
snap_003358,prod_4052,wh_002,2025-09-03,73,8,65,32,110,supp_004,2025-09-11,148.41
snap_003359,prod_7491,wh_001,2025-09-05,69,28,41,20,129,supp_005,2025-08-13,631.68
snap_003360,prod_1777,wh_004,2025-08-27,271,24,247,73,123,supp_002,2025-07-28,828.12
snap_003361,prod_3535,wh_001,2025-09-12,72,48,24,68,186,supp_005,2025-07-23,321.98
snap_003362,prod_5100,wh_002,2025-08-25,223,31,192,94,50,supp_005,2025-07-31,528.06
snap_003363,prod_2497,wh_002,2025-08-30,357,49,308,44,93,supp_004,2025-09-14,309.88
snap_003364,prod_4065,wh_002,2025-09-12,272,22,250,41,133,supp_004,2025-08-17,702.89
snap_003365,prod_6785,wh_001,2025-09-08,301,28,273,73,71,supp_004,2025-09-04,742.93
snap_003366,prod_2937,wh_003,2025-08-26,86,36,50,12,166,supp_003,2025-07-21,361.99
snap_003367,prod_5301,wh_001,2025-09-09,307,42,265,63,84,supp_004,2025-09-13,95.14
snap_003368,prod_5995,wh_003,2025-09-04,367,21,346,99,179,supp_002,2025-09-03,207.75
snap_003369,prod_6580,wh_001,2025-09-07,323,10,313,90,81,supp_004,2025-07-23,653.45
snap_003370,prod_5961,wh_003,2025-08-27,204,17,187,96,115,supp_003,2025-09-13,603.85
snap_003371,prod_8175,wh_005,2025-09-07,184,40,144,50,78,supp_002,2025-08-26,892.65
snap_003372,prod_4013,wh_004,2025-08-26,118,22,96,11,191,supp_005,2025-09-04,732.33
snap_003373,prod_3291,wh_005,2025-09-11,380,10,370,87,116,supp_002,2025-07-18,907.36
snap_003374,prod_9636,wh_001,2025-09-01,442,0,442,65,195,supp_001,2025-08-27,52.09
snap_003375,prod_5569,wh_005,2025-09-05,196,11,185,59,65,supp_001,2025-08-24,681.62
snap_003376,prod_4645,wh_003,2025-08-31,83,9,74,91,174,supp_001,2025-09-11,158.68
snap_003377,prod_7536,wh_003,2025-09-14,279,45,234,77,128,supp_003,2025-08-13,995.14
snap_003378,prod_4323,wh_005,2025-09-10,437,46,391,22,147,supp_004,2025-07-21,411.42
snap_003379,prod_1953,wh_003,2025-09-05,193,7,186,94,50,supp_001,2025-09-06,521.26
snap_003380,prod_4124,wh_001,2025-08-21,308,23,285,15,166,supp_004,2025-09-12,932.58
snap_003381,prod_9001,wh_004,2025-08-26,320,31,289,60,178,supp_001,2025-08-11,950.52
snap_003382,prod_2810,wh_002,2025-09-12,405,30,375,64,162,supp_002,2025-07-23,815.29
snap_003383,prod_9450,wh_004,2025-08-30,494,42,452,62,189,supp_004,2025-08-22,52.35
snap_003384,prod_5325,wh_004,2025-08-23,64,34,30,48,184,supp_005,2025-07-21,479.45
snap_003385,prod_7609,wh_003,2025-09-08,304,1,303,45,83,supp_005,2025-09-08,644.7
snap_003386,prod_6387,wh_004,2025-09-07,195,32,163,53,132,supp_005,2025-07-19,520.75
snap_003387,prod_5901,wh_002,2025-08-29,387,31,356,50,98,supp_004,2025-08-14,192.88
snap_003388,prod_5166,wh_002,2025-08-22,228,33,195,59,62,supp_002,2025-09-12,40.56
snap_003389,prod_2421,wh_003,2025-08-23,184,47,137,51,64,supp_001,2025-09-03,413.28
snap_003390,prod_3921,wh_004,2025-08-31,44,39,5,62,104,supp_002,2025-09-10,319.2
snap_003391,prod_2509,wh_004,2025-08-24,365,8,357,49,65,supp_003,2025-08-30,844.97
snap_003392,prod_6335,wh_001,2025-09-05,227,24,203,17,181,supp_004,2025-07-27,103.97
snap_003393,prod_2723,wh_003,2025-08-27,194,40,154,46,132,supp_002,2025-09-08,95.9
snap_003394,prod_3234,wh_001,2025-09-07,490,36,454,31,143,supp_004,2025-08-19,923.72
snap_003395,prod_6275,wh_005,2025-08-20,212,23,189,69,144,supp_003,2025-09-15,258.26
snap_003396,prod_8276,wh_003,2025-08-26,260,47,213,56,73,supp_001,2025-08-12,184.55
snap_003397,prod_3842,wh_003,2025-08-17,32,24,8,59,69,supp_001,2025-09-07,848.6
snap_003398,prod_2941,wh_004,2025-09-13,469,31,438,87,146,supp_004,2025-08-11,681.77
snap_003399,prod_3779,wh_004,2025-08-28,0,48,0,30,80,supp_004,2025-07-24,396.66
snap_003400,prod_9488,wh_004,2025-09-04,52,26,26,68,99,supp_002,2025-07-21,404.2
snap_003401,prod_9227,wh_004,2025-09-11,3,19,0,65,108,supp_005,2025-08-08,911.19
snap_003402,prod_1611,wh_002,2025-09-14,1,48,0,89,105,supp_002,2025-07-24,791.16
snap_003403,prod_4701,wh_003,2025-09-14,219,23,196,79,58,supp_001,2025-08-10,834.03
snap_003404,prod_5856,wh_004,2025-08-24,30,27,3,39,200,supp_004,2025-08-09,489.65
snap_003405,prod_3352,wh_002,2025-08-31,330,37,293,14,112,supp_005,2025-07-29,143.3
snap_003406,prod_7458,wh_003,2025-08-24,490,47,443,20,175,supp_001,2025-08-08,577.24
snap_003407,prod_1115,wh_004,2025-09-15,146,38,108,60,129,supp_002,2025-08-30,788.79
snap_003408,prod_3195,wh_001,2025-09-13,163,34,129,66,106,supp_001,2025-07-31,220.04
snap_003409,prod_2332,wh_005,2025-08-31,59,47,12,12,162,supp_005,2025-08-18,207.44
snap_003410,prod_1773,wh_001,2025-09-15,345,25,320,76,157,supp_004,2025-09-13,168.24
snap_003411,prod_8386,wh_002,2025-09-08,26,41,0,64,143,supp_004,2025-07-22,24.6
snap_003412,prod_9350,wh_005,2025-09-13,254,22,232,29,180,supp_005,2025-09-02,310.17
snap_003413,prod_9876,wh_004,2025-08-21,141,42,99,90,111,supp_003,2025-08-15,893.79
snap_003414,prod_2364,wh_003,2025-09-06,269,11,258,88,135,supp_003,2025-09-11,192.78
snap_003415,prod_3375,wh_004,2025-08-17,488,40,448,10,177,supp_005,2025-08-07,793.27
snap_003416,prod_4547,wh_004,2025-09-14,275,4,271,87,117,supp_001,2025-07-25,929.53
snap_003417,prod_7075,wh_002,2025-08-17,378,20,358,91,92,supp_003,2025-07-18,652.58
snap_003418,prod_2089,wh_002,2025-09-05,72,45,27,68,110,supp_005,2025-08-09,329.36
snap_003419,prod_4875,wh_003,2025-09-03,89,42,47,75,170,supp_002,2025-09-01,254.41
snap_003420,prod_1433,wh_005,2025-08-30,260,4,256,31,53,supp_001,2025-07-24,895.92
snap_003421,prod_5569,wh_002,2025-09-03,250,3,247,98,62,supp_004,2025-07-27,632.58
snap_003422,prod_3130,wh_001,2025-09-02,289,41,248,65,192,supp_002,2025-09-12,117.31
snap_003423,prod_1526,wh_003,2025-09-14,176,46,130,65,198,supp_002,2025-09-08,132.18
snap_003424,prod_4844,wh_005,2025-08-30,122,30,92,52,143,supp_005,2025-07-22,89.66
snap_003425,prod_3247,wh_004,2025-08-21,205,22,183,43,184,supp_005,2025-08-12,268.77
snap_003426,prod_6722,wh_005,2025-09-15,94,45,49,69,81,supp_001,2025-07-25,104.78
snap_003427,prod_3401,wh_004,2025-09-07,16,34,0,25,59,supp_002,2025-08-12,816.61
snap_003428,prod_1654,wh_001,2025-08-29,252,0,252,55,192,supp_003,2025-08-09,697.97
snap_003429,prod_5164,wh_001,2025-09-04,154,32,122,81,154,supp_005,2025-07-31,821.59
snap_003430,prod_3825,wh_003,2025-09-05,327,19,308,97,149,supp_004,2025-09-04,309.7
snap_003431,prod_8608,wh_001,2025-09-08,35,24,11,68,157,supp_003,2025-08-02,940.45
snap_003432,prod_1106,wh_003,2025-08-19,249,18,231,34,155,supp_002,2025-07-20,692.34
snap_003433,prod_7855,wh_005,2025-08-19,7,41,0,97,106,supp_003,2025-08-21,223.03
snap_003434,prod_5642,wh_003,2025-09-03,217,17,200,94,69,supp_003,2025-09-06,918.75
snap_003435,prod_3080,wh_003,2025-08-29,368,3,365,86,78,supp_002,2025-08-08,328.79
snap_003436,prod_8154,wh_001,2025-08-31,131,29,102,19,151,supp_001,2025-08-08,162.62
snap_003437,prod_6682,wh_001,2025-09-05,19,3,16,10,155,supp_001,2025-08-07,187.15
snap_003438,prod_8540,wh_001,2025-08-20,413,28,385,65,102,supp_003,2025-07-31,22.73
snap_003439,prod_5132,wh_002,2025-08-22,481,41,440,18,179,supp_001,2025-08-02,977.37
snap_003440,prod_6277,wh_005,2025-08-21,266,46,220,27,100,supp_001,2025-08-18,557.62
snap_003441,prod_4223,wh_001,2025-09-03,51,34,17,90,110,supp_005,2025-08-10,779.65
snap_003442,prod_8060,wh_004,2025-09-03,77,13,64,38,118,supp_002,2025-08-06,224.17
snap_003443,prod_2769,wh_002,2025-08-31,73,9,64,16,61,supp_003,2025-08-02,473.86
snap_003444,prod_1274,wh_005,2025-08-20,181,8,173,15,89,supp_005,2025-07-20,70.6
snap_003445,prod_8766,wh_003,2025-09-13,375,33,342,49,65,supp_004,2025-08-04,73.17
snap_003446,prod_3432,wh_004,2025-09-11,473,43,430,68,176,supp_005,2025-07-24,394.23
snap_003447,prod_9291,wh_004,2025-09-07,137,6,131,100,122,supp_005,2025-09-12,44.75
snap_003448,prod_1402,wh_005,2025-08-20,429,8,421,76,147,supp_003,2025-08-25,528.68
snap_003449,prod_8119,wh_003,2025-09-11,129,25,104,75,100,supp_002,2025-07-31,784.89
snap_003450,prod_9889,wh_002,2025-09-07,483,45,438,79,80,supp_001,2025-08-14,472.39
snap_003451,prod_7090,wh_001,2025-08-27,409,45,364,12,162,supp_005,2025-09-11,503.42
snap_003452,prod_7614,wh_005,2025-08-29,96,32,64,64,86,supp_005,2025-07-30,100.08
snap_003453,prod_9795,wh_001,2025-08-26,326,34,292,17,131,supp_001,2025-08-23,235.8
snap_003454,prod_8392,wh_001,2025-09-02,11,42,0,49,151,supp_002,2025-08-11,103.46
snap_003455,prod_5919,wh_005,2025-08-31,325,35,290,75,57,supp_003,2025-08-13,848.32
snap_003456,prod_8375,wh_004,2025-08-28,486,13,473,71,118,supp_003,2025-08-05,447.3
snap_003457,prod_9131,wh_003,2025-09-15,484,19,465,59,71,supp_001,2025-08-01,794.44
snap_003458,prod_2058,wh_003,2025-08-19,295,32,263,48,70,supp_003,2025-07-31,228.12
snap_003459,prod_7819,wh_003,2025-09-13,25,9,16,59,128,supp_002,2025-07-26,294.89
snap_003460,prod_3326,wh_004,2025-09-13,480,17,463,94,183,supp_002,2025-08-07,385.58
snap_003461,prod_1297,wh_003,2025-08-25,425,20,405,52,194,supp_002,2025-08-23,152.32
snap_003462,prod_4536,wh_004,2025-08-21,310,19,291,67,189,supp_001,2025-09-11,91.17
snap_003463,prod_8510,wh_003,2025-08-31,453,1,452,54,126,supp_001,2025-09-11,667.71
snap_003464,prod_5901,wh_004,2025-08-24,29,44,0,77,71,supp_004,2025-09-15,997.32
snap_003465,prod_1794,wh_001,2025-09-10,17,15,2,63,134,supp_004,2025-08-19,401.06
snap_003466,prod_5544,wh_001,2025-09-13,342,7,335,71,93,supp_001,2025-07-31,179.19
snap_003467,prod_9465,wh_004,2025-09-06,460,30,430,52,193,supp_003,2025-08-05,666.1
snap_003468,prod_9146,wh_001,2025-09-02,295,6,289,62,64,supp_003,2025-08-11,145.61
snap_003469,prod_5184,wh_001,2025-08-28,50,2,48,20,159,supp_003,2025-08-22,189.92
snap_003470,prod_4304,wh_002,2025-09-09,184,27,157,99,186,supp_003,2025-08-07,485.97
snap_003471,prod_5455,wh_004,2025-09-04,164,3,161,83,85,supp_005,2025-09-15,816.22
snap_003472,prod_2140,wh_001,2025-09-01,275,49,226,27,80,supp_001,2025-08-18,855.1
snap_003473,prod_3087,wh_001,2025-08-25,180,12,168,61,184,supp_001,2025-08-29,926.81
snap_003474,prod_3548,wh_003,2025-08-31,126,25,101,79,120,supp_001,2025-09-05,74.19
snap_003475,prod_3138,wh_005,2025-08-26,415,32,383,47,98,supp_005,2025-08-26,659.62
snap_003476,prod_9779,wh_003,2025-08-30,358,37,321,99,165,supp_005,2025-08-15,73.71
snap_003477,prod_9198,wh_003,2025-08-25,213,23,190,25,75,supp_004,2025-09-07,55.08
snap_003478,prod_8833,wh_004,2025-09-10,323,14,309,84,131,supp_005,2025-08-18,928.57
snap_003479,prod_3273,wh_003,2025-08-22,281,20,261,74,189,supp_002,2025-09-14,839.52
snap_003480,prod_6941,wh_003,2025-09-06,142,46,96,21,139,supp_001,2025-08-06,808.5
snap_003481,prod_4161,wh_003,2025-09-03,382,0,382,37,171,supp_001,2025-08-15,901.67
snap_003482,prod_9674,wh_001,2025-08-27,338,13,325,34,120,supp_004,2025-09-03,446.47
snap_003483,prod_1657,wh_002,2025-08-20,216,24,192,89,122,supp_001,2025-08-18,713.48
snap_003484,prod_3222,wh_002,2025-09-06,268,8,260,77,134,supp_005,2025-09-01,285.08
snap_003485,prod_7508,wh_001,2025-09-06,348,28,320,24,161,supp_003,2025-08-10,268.12
snap_003486,prod_9279,wh_004,2025-08-19,254,37,217,43,52,supp_001,2025-07-23,566.28
snap_003487,prod_8008,wh_003,2025-09-06,339,46,293,80,149,supp_004,2025-09-01,369.97
snap_003488,prod_7799,wh_004,2025-09-12,42,11,31,63,162,supp_002,2025-08-27,114.2
snap_003489,prod_4718,wh_001,2025-08-23,34,9,25,96,137,supp_002,2025-07-25,377.98
snap_003490,prod_4257,wh_004,2025-09-10,447,32,415,26,153,supp_004,2025-08-11,497.69
snap_003491,prod_8589,wh_001,2025-09-15,33,44,0,71,84,supp_005,2025-09-10,561.49
snap_003492,prod_4199,wh_002,2025-09-12,102,50,52,18,52,supp_001,2025-07-27,642.43
snap_003493,prod_2980,wh_004,2025-09-08,114,13,101,46,190,supp_003,2025-08-03,416.85
snap_003494,prod_2909,wh_005,2025-08-25,235,11,224,98,177,supp_001,2025-08-03,423.49
snap_003495,prod_9403,wh_003,2025-08-24,395,0,395,34,109,supp_001,2025-08-06,712.35
snap_003496,prod_2401,wh_002,2025-09-05,451,28,423,50,184,supp_004,2025-08-20,762.33
snap_003497,prod_2701,wh_003,2025-08-26,257,10,247,83,93,supp_004,2025-07-30,712.21
snap_003498,prod_7671,wh_005,2025-09-13,189,16,173,88,156,supp_005,2025-07-29,646.57
snap_003499,prod_4915,wh_001,2025-09-04,2,2,0,41,56,supp_003,2025-07-29,77.79
snap_003500,prod_1415,wh_001,2025-08-18,338,17,321,46,193,supp_003,2025-08-04,389.29
snap_003501,prod_3661,wh_005,2025-08-22,274,1,273,84,140,supp_004,2025-07-28,296.25
snap_003502,prod_5293,wh_005,2025-09-12,2,7,0,50,175,supp_003,2025-09-06,786.11
snap_003503,prod_2659,wh_002,2025-08-18,185,16,169,20,142,supp_001,2025-07-20,920.48
snap_003504,prod_1400,wh_002,2025-09-03,250,27,223,79,52,supp_002,2025-07-24,783.27
snap_003505,prod_3879,wh_003,2025-09-06,454,34,420,76,75,supp_001,2025-09-10,538.05
snap_003506,prod_4784,wh_001,2025-08-18,100,24,76,26,69,supp_005,2025-08-28,855.17
snap_003507,prod_3387,wh_002,2025-09-13,159,47,112,60,70,supp_003,2025-09-09,499.18
snap_003508,prod_3446,wh_003,2025-09-08,213,7,206,31,116,supp_002,2025-08-26,832.5
snap_003509,prod_1014,wh_005,2025-08-29,191,28,163,37,64,supp_005,2025-08-26,478.7
snap_003510,prod_1988,wh_002,2025-08-24,448,16,432,40,90,supp_003,2025-08-06,128.8
snap_003511,prod_2846,wh_005,2025-08-26,96,8,88,68,127,supp_004,2025-08-31,893.26
snap_003512,prod_6197,wh_005,2025-09-15,196,35,161,87,97,supp_001,2025-07-24,54.25
snap_003513,prod_1140,wh_003,2025-09-07,362,16,346,56,118,supp_005,2025-07-28,863.23
snap_003514,prod_6512,wh_002,2025-09-10,98,30,68,56,72,supp_005,2025-09-12,13.5
snap_003515,prod_4643,wh_003,2025-09-06,395,45,350,90,91,supp_002,2025-09-13,703.8
snap_003516,prod_7105,wh_003,2025-09-13,397,20,377,25,107,supp_002,2025-07-18,43.01
snap_003517,prod_9422,wh_004,2025-09-08,119,26,93,62,61,supp_005,2025-08-01,135.9
snap_003518,prod_3700,wh_003,2025-09-14,353,31,322,72,97,supp_005,2025-08-24,448.08
snap_003519,prod_1005,wh_001,2025-09-10,176,49,127,10,93,supp_003,2025-08-07,913.41
snap_003520,prod_9529,wh_005,2025-09-07,237,23,214,66,200,supp_003,2025-08-20,822.05
snap_003521,prod_2144,wh_004,2025-09-07,362,32,330,57,101,supp_003,2025-08-21,855.44
snap_003522,prod_3867,wh_002,2025-08-23,87,39,48,17,79,supp_004,2025-07-24,572.61
snap_003523,prod_5794,wh_002,2025-08-22,89,13,76,18,132,supp_001,2025-08-13,265.36
snap_003524,prod_9195,wh_005,2025-08-23,397,44,353,29,82,supp_003,2025-08-03,45.53
snap_003525,prod_5084,wh_002,2025-08-22,358,45,313,32,131,supp_001,2025-07-29,464.67
snap_003526,prod_4171,wh_002,2025-08-17,248,22,226,17,66,supp_003,2025-08-05,775.96
snap_003527,prod_4477,wh_003,2025-08-22,480,17,463,76,73,supp_002,2025-08-08,380.08
snap_003528,prod_8508,wh_004,2025-09-01,113,50,63,83,173,supp_004,2025-08-04,169.81
snap_003529,prod_5960,wh_004,2025-08-31,328,46,282,22,96,supp_005,2025-09-01,544.82
snap_003530,prod_4158,wh_004,2025-08-31,279,8,271,69,135,supp_005,2025-07-29,904.78
snap_003531,prod_9510,wh_002,2025-08-31,176,15,161,30,81,supp_001,2025-09-13,445.12
snap_003532,prod_9989,wh_004,2025-08-25,11,21,0,47,143,supp_005,2025-09-11,657.08
snap_003533,prod_5239,wh_005,2025-08-26,433,39,394,58,129,supp_001,2025-08-23,386.58
snap_003534,prod_7233,wh_004,2025-08-17,497,37,460,24,120,supp_001,2025-07-19,384.07
snap_003535,prod_2196,wh_005,2025-09-02,14,29,0,40,166,supp_005,2025-09-06,142.46
snap_003536,prod_4627,wh_002,2025-08-29,177,30,147,59,126,supp_001,2025-08-08,596.9
snap_003537,prod_4525,wh_001,2025-08-28,40,27,13,51,163,supp_002,2025-08-27,524.95
snap_003538,prod_5047,wh_005,2025-08-17,280,19,261,59,113,supp_002,2025-08-13,521.57
snap_003539,prod_9636,wh_002,2025-08-26,314,8,306,71,82,supp_002,2025-09-02,626.96
snap_003540,prod_7626,wh_002,2025-08-19,91,19,72,11,104,supp_004,2025-08-19,211.13
snap_003541,prod_1891,wh_005,2025-08-25,255,50,205,64,175,supp_005,2025-07-31,742.8
snap_003542,prod_2105,wh_005,2025-08-23,84,6,78,32,130,supp_001,2025-08-06,941.44
snap_003543,prod_1352,wh_004,2025-09-04,42,28,14,93,181,supp_004,2025-08-21,19.46
snap_003544,prod_9617,wh_001,2025-09-03,293,21,272,29,133,supp_005,2025-07-27,155.79
snap_003545,prod_8825,wh_002,2025-08-23,34,3,31,69,54,supp_001,2025-07-18,758.47
snap_003546,prod_8256,wh_004,2025-08-30,415,26,389,79,85,supp_002,2025-08-12,804.93
snap_003547,prod_2625,wh_002,2025-09-07,234,44,190,80,159,supp_005,2025-08-08,492.98
snap_003548,prod_4920,wh_005,2025-08-31,348,19,329,86,96,supp_003,2025-07-28,666.99
snap_003549,prod_9697,wh_005,2025-09-10,294,7,287,70,134,supp_002,2025-07-20,75.04
